"çïïîêÏëÊÇRÇoÅ^ÇrÇYÇQçÜã@  ÇRë‰ìØéû"
"ãLò^í∑","éûä‘é≤","ƒÿ∂ﬁì˙ït","ƒÿ∂ﬁéûçè"
"1000DIV","5s (10ms)","12-09-05","13:30:48"

"¡¨»Ÿ","±›Ãﬂ","ìdà≥é≤","∫“›ƒ","Ωπ∞ÿ›∏ﬁ","ïœä∑î‰","µÃæØƒ","Ã®Ÿ¿"
"CH1","8936 analog","200mV","ìdó¨","OFF","-","-","500Hz"
"CH2","8936 analog","200mV","ìdà≥","OFF","-","-","500Hz"
"CH3","8936 analog","200mV","ÇfÇu","OFF","-","-","500Hz"
"CH4","8936 analog","200mV","êßà≥ã@","OFF","-","-","500Hz"
"CH5","8936 analog","500mV","âÒì]ë¨ìx","OFF","-","-","5Hz"
"CH6","8936 analog","500mV","","OFF","-","-","5Hz"

"éûä‘[s]","CH1(Max)[V]","CH1(Min)[V]","CH2(Max)[V]","CH2(Min)[V]","CH3(Max)[V]","CH3(Min)[V]","CH4(Max)[V]","CH4(Min)[V]","CH5(Max)[V]","CH5(Min)[V]","CH6(Max)[V]","CH6(Min)[V]"
5.0000000e-001,+5.00000e-003,+2.50000e-003,+7.50000e-003,+2.50000e-003,+7.50000e-003,-1.37500e-001,-7.50000e-003,-7.50000e-003,+1.89375e+000,+1.88750e+000,+2.50000e-002,-6.25000e-003
5.5000000e-001,+7.50000e-003,+5.00000e-003,+7.50000e-003,+5.00000e-003,+7.50000e-003,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
6.0000000e-001,+7.50000e-003,+5.00000e-003,+5.00000e-003,+2.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.89375e+000,+3.12500e-002,+0.00000e+000
6.5000000e-001,+7.50000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,+1.00000e-002,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
7.0000000e-001,+1.00000e-002,+2.50000e-003,+5.00000e-003,+0.00000e+000,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
7.5000000e-001,+1.00000e-002,+2.50000e-003,+2.50000e-003,+0.00000e+000,+1.00000e-002,+7.50000e-003,-7.50000e-003,-1.25000e-002,+1.90000e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
8.0000000e-001,+1.00000e-002,+5.00000e-003,+2.50000e-003,-2.50000e-003,+1.25000e-002,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
8.5000000e-001,+1.00000e-002,+2.50000e-003,+0.00000e+000,-2.50000e-003,+1.00000e-002,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
9.0000000e-001,+5.00000e-003,+2.50000e-003,+5.00000e-003,+0.00000e+000,+1.00000e-002,+5.00000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
9.5000000e-001,+7.50000e-003,+2.50000e-003,+7.50000e-003,+2.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
1.0000000e+000,+7.50000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,+7.50000e-003,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,-6.25000e-003
1.0500000e+000,+5.00000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.89375e+000,+3.12500e-002,+0.00000e+000
1.1000000e+000,+5.00000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
1.1500000e+000,+7.50000e-003,+5.00000e-003,+5.00000e-003,+2.50000e-003,+7.50000e-003,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.90000e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
1.2000000e+000,+7.50000e-003,+5.00000e-003,+5.00000e-003,+5.00000e-003,+1.00000e-002,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
1.2500000e+000,+1.00000e-002,+5.00000e-003,+7.50000e-003,+2.50000e-003,+7.50000e-003,+7.50000e-003,-5.00000e-003,-1.00000e-002,+1.90000e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
1.3000000e+000,+7.50000e-003,+2.50000e-003,+5.00000e-003,+0.00000e+000,+7.50000e-003,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
1.3500000e+000,+7.50000e-003,+2.50000e-003,+7.50000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,-6.25000e-003
1.4000000e+000,+7.50000e-003,+2.50000e-003,+5.00000e-003,+0.00000e+000,+1.25000e-002,+5.00000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
1.4500000e+000,+7.50000e-003,+2.50000e-003,+5.00000e-003,+0.00000e+000,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
1.5000000e+000,+7.50000e-003,+5.00000e-003,+5.00000e-003,+2.50000e-003,+1.25000e-002,+7.50000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
1.5500000e+000,+5.00000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
1.6000000e+000,+5.00000e-003,+0.00000e+000,+5.00000e-003,+2.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.25000e-002,+1.88750e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
1.6500000e+000,+5.00000e-003,+5.00000e-003,+1.00000e-002,+2.50000e-003,+7.50000e-003,+2.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,-6.25000e-003
1.7000000e+000,+7.50000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
1.7500000e+000,+7.50000e-003,+2.50000e-003,+5.00000e-003,+0.00000e+000,+1.00000e-002,+5.00000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
1.8000000e+000,+5.00000e-003,+2.50000e-003,+2.50000e-003,+0.00000e+000,+5.00000e-003,+2.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.89375e+000,+3.12500e-002,+0.00000e+000
1.8500000e+000,+5.00000e-003,+2.50000e-003,+2.50000e-003,+0.00000e+000,+7.50000e-003,+2.50000e-003,-7.50000e-003,-7.50000e-003,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
1.9000000e+000,+2.50000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,-1.00000e-002,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
1.9500000e+000,+2.50000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,+3.00000e-002,-4.62500e-001,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.0000000e+000,+2.50000e-003,+0.00000e+000,+5.00000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,-1.00000e-002,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.0500000e+000,+5.00000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,-1.00000e-002,-1.25000e-002,+1.90000e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
2.1000000e+000,+2.50000e-003,+0.00000e+000,+5.00000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,-1.00000e-002,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.1500000e+000,+5.00000e-003,+0.00000e+000,+5.00000e-003,+2.50000e-003,+1.00000e-002,+5.00000e-003,-1.00000e-002,-1.50000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,-6.25000e-003
2.2000000e+000,+2.50000e-003,+0.00000e+000,+7.50000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,-1.00000e-002,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.2500000e+000,+5.00000e-003,+0.00000e+000,+1.00000e-002,+7.50000e-003,+1.00000e-002,+7.50000e-003,-1.00000e-002,-1.25000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
2.3000000e+000,+2.50000e-003,+0.00000e+000,+7.50000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,-1.00000e-002,-1.25000e-002,+1.89375e+000,+1.89375e+000,+3.12500e-002,+0.00000e+000
2.3500000e+000,+2.50000e-003,+0.00000e+000,+7.50000e-003,+5.00000e-003,+1.00000e-002,+7.50000e-003,-1.00000e-002,-1.50000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,-6.25000e-003
2.4000000e+000,+2.50000e-003,+0.00000e+000,+7.50000e-003,+5.00000e-003,+1.00000e-002,+7.50000e-003,-1.00000e-002,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.4500000e+000,+2.50000e-003,-2.50000e-003,+7.50000e-003,+5.00000e-003,+1.00000e-002,+7.50000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
2.5000000e+000,+2.50000e-003,+0.00000e+000,+7.50000e-003,+5.00000e-003,+1.00000e-002,+7.50000e-003,-1.25000e-002,-1.50000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.5500000e+000,+2.50000e-003,+0.00000e+000,+7.50000e-003,+5.00000e-003,+1.25000e-002,+1.00000e-002,-1.00000e-002,-1.25000e-002,+1.90000e+000,+1.88750e+000,+2.50000e-002,-6.25000e-003
2.6000000e+000,+2.50000e-003,+0.00000e+000,+7.50000e-003,+2.50000e-003,+1.00000e-002,+5.00000e-003,-1.00000e-002,-1.50000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.6500000e+000,+5.00000e-003,+0.00000e+000,+7.50000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,-1.25000e-002,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.7000000e+000,+2.50000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,-1.00000e-002,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.7500000e+000,+5.00000e-003,+2.50000e-003,+5.00000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,-1.00000e-002,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.8000000e+000,+7.50000e-003,+2.50000e-003,+1.00000e-002,+5.00000e-003,+1.25000e-002,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.8500000e+000,+5.00000e-003,+2.50000e-003,+1.00000e-002,+5.00000e-003,+1.00000e-002,+7.50000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.9000000e+000,+5.00000e-003,+2.50000e-003,+1.00000e-002,+5.00000e-003,+1.00000e-002,+5.00000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
2.9500000e+000,+5.00000e-003,+2.50000e-003,+1.00000e-002,+5.00000e-003,+1.00000e-002,+5.00000e-003,-1.00000e-002,-1.25000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
3.0000000e+000,+5.00000e-003,+2.50000e-003,+5.00000e-003,+5.00000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.50000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.0500000e+000,+7.50000e-003,+5.00000e-003,+7.50000e-003,+5.00000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.1000000e+000,+7.50000e-003,+5.00000e-003,+7.50000e-003,+5.00000e-003,+7.50000e-003,+5.00000e-003,-1.00000e-002,-1.50000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.1500000e+000,+7.50000e-003,+5.00000e-003,+7.50000e-003,+5.00000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.2000000e+000,+7.50000e-003,+5.00000e-003,+1.00000e-002,+5.00000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,-6.25000e-003
3.2500000e+000,+7.50000e-003,+5.00000e-003,+1.00000e-002,+7.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-7.50000e-003,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.3000000e+000,+1.00000e-002,+5.00000e-003,+1.00000e-002,+5.00000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-7.50000e-003,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.3500000e+000,+1.00000e-002,+5.00000e-003,+1.00000e-002,+7.50000e-003,+1.67500e-001,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
3.4000000e+000,+1.00000e-002,+5.00000e-003,+1.00000e-002,+5.00000e-003,+7.50000e-003,+5.00000e-003,-5.00000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.4500000e+000,+1.00000e-002,+5.00000e-003,+1.25000e-002,+5.00000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.5000000e+000,+7.50000e-003,+2.50000e-003,+1.00000e-002,+5.00000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.5500000e+000,+5.00000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,+1.00000e-002,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.89375e+000,+3.12500e-002,+0.00000e+000
3.6000000e+000,+5.00000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.6500000e+000,+1.00000e-002,+5.00000e-003,+1.00000e-002,+7.50000e-003,+1.00000e-002,+5.00000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.7000000e+000,+5.00000e-003,+5.00000e-003,+1.00000e-002,+5.00000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.7500000e+000,+5.00000e-003,+5.00000e-003,+1.00000e-002,+1.00000e-002,+1.00000e-002,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.8000000e+000,+5.00000e-003,+2.50000e-003,+1.25000e-002,+7.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.8500000e+000,+7.50000e-003,+5.00000e-003,+1.50000e-002,+1.00000e-002,+1.00000e-002,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.9000000e+000,+5.00000e-003,+5.00000e-003,+1.00000e-002,+1.00000e-002,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.50000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
3.9500000e+000,+5.00000e-003,+5.00000e-003,+1.00000e-002,+7.50000e-003,+7.50000e-003,+2.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.0000000e+000,+1.00000e-002,+2.50000e-003,+1.25000e-002,+1.00000e-002,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.89375e+000,+1.87500e-002,+0.00000e+000
4.0500000e+000,+5.00000e-003,+2.50000e-003,+1.25000e-002,+7.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
4.1000000e+000,+7.50000e-003,+5.00000e-003,+1.25000e-002,+7.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.1500000e+000,+1.00000e-002,+5.00000e-003,+1.25000e-002,+1.00000e-002,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.2000000e+000,+1.00000e-002,+5.00000e-003,+1.00000e-002,+7.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.2500000e+000,+1.00000e-002,+5.00000e-003,+1.25000e-002,+7.50000e-003,+1.00000e-002,+2.50000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.3000000e+000,+1.00000e-002,+7.50000e-003,+1.25000e-002,+1.00000e-002,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.90000e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.3500000e+000,+1.00000e-002,+5.00000e-003,+1.00000e-002,+7.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+1.87500e-002,+0.00000e+000
4.4000000e+000,+7.50000e-003,+5.00000e-003,+7.50000e-003,+5.00000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-7.50000e-003,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.4500000e+000,+7.50000e-003,+5.00000e-003,+1.00000e-002,+5.00000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
4.5000000e+000,+7.50000e-003,+2.50000e-003,+1.25000e-002,+5.00000e-003,+1.00000e-002,+5.00000e-003,-2.50000e-003,-7.50000e-003,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.5500000e+000,+5.00000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,+7.50000e-003,+5.00000e-003,-5.00000e-003,-7.50000e-003,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.6000000e+000,+5.00000e-003,+5.00000e-003,+1.00000e-002,+7.50000e-003,+1.00000e-002,+5.00000e-003,-5.00000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,-6.25000e-003
4.6500000e+000,+5.00000e-003,+2.50000e-003,+1.25000e-002,+7.50000e-003,+1.00000e-002,+7.50000e-003,-5.00000e-003,-7.50000e-003,+1.89375e+000,+1.88750e+000,+2.50000e-002,-6.25000e-003
4.7000000e+000,+7.50000e-003,+5.00000e-003,+1.00000e-002,+5.00000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,-6.25000e-003
4.7500000e+000,+7.50000e-003,+5.00000e-003,+1.00000e-002,+5.00000e-003,+1.00000e-002,+7.50000e-003,-5.00000e-003,-7.50000e-003,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.8000000e+000,+7.50000e-003,+5.00000e-003,+1.25000e-002,+1.00000e-002,+1.00000e-002,+5.00000e-003,-7.50000e-003,-7.50000e-003,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.8500000e+000,+7.50000e-003,+5.00000e-003,+1.50000e-002,+7.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.89375e+000,+2.50000e-002,+0.00000e+000
4.9000000e+000,+7.50000e-003,+2.50000e-003,+1.25000e-002,+7.50000e-003,+7.50000e-003,+7.50000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
4.9500000e+000,+7.50000e-003,+2.50000e-003,+1.25000e-002,+1.00000e-002,+1.00000e-002,+5.00000e-003,-7.50000e-003,-1.25000e-002,+1.90000e+000,+1.88125e+000,+3.12500e-002,+0.00000e+000
5.0000000e+000,+7.50000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,+1.00000e-002,+7.50000e-003,-7.50000e-003,-1.25000e-002,+1.89375e+000,+1.89375e+000,+2.50000e-002,+0.00000e+000
5.0500000e+000,+7.50000e-003,+5.00000e-003,+1.25000e-002,+1.00000e-002,+7.50000e-003,+5.00000e-003,-7.50000e-003,-7.50000e-003,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
5.1000000e+000,+1.00000e-002,+5.00000e-003,+1.25000e-002,+1.00000e-002,+1.00000e-002,+7.50000e-003,-1.00000e-002,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
5.1500000e+000,+7.50000e-003,+5.00000e-003,+1.00000e-002,+7.50000e-003,+1.00000e-002,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
5.2000000e+000,+7.50000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
5.2500000e+000,+5.00000e-003,+5.00000e-003,+1.00000e-002,+7.50000e-003,+1.00000e-002,+7.50000e-003,-7.50000e-003,-1.25000e-002,+1.90000e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
5.3000000e+000,+7.50000e-003,+5.00000e-003,+1.00000e-002,+1.00000e-002,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
5.3500000e+000,+1.00000e-002,+5.00000e-003,+1.00000e-002,+7.50000e-003,+1.00000e-002,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.89375e+000,+1.88750e+000,+2.50000e-002,+0.00000e+000
5.4000000e+000,+1.00000e-002,+5.00000e-003,+1.00000e-002,+7.50000e-003,+7.50000e-003,+5.00000e-003,-7.50000e-003,-1.00000e-002,+1.90000e+000,+1.88750e+000,+3.12500e-002,+0.00000e+000
